age,job,marital,education,default,housing,loan,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,entrepreneur,single,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,blue-collar,married,basic.6y,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
54,admin.,married,basic.9y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,admin.,married,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,self-employed,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
44,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
51,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,blue-collar,divorced,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,blue-collar,single,basic.6y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,blue-collar,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,blue-collar,single,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36,blue-collar,married,basic.9y,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,blue-collar,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
59,blue-collar,divorced,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,management,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,technician,married,professional.course,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
54,management,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
39,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,single,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,blue-collar,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,services,married,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,married,basic.9y,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,married,basic.9y,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
53,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
56,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,admin.,single,university.degree,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,single,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
44,services,divorced,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
35,blue-collar,single,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,blue-collar,single,basic.4y,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
53,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,retired,single,basic.6y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,technician,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,management,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,blue-collar,married,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,blue-collar,single,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,admin.,divorced,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,technician,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,admin.,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,technician,divorced,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
56,management,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
55,blue-collar,married,illiterate,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,services,single,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23,blue-collar,single,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
51,retired,married,university.degree,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,housemaid,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,admin.,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,blue-collar,married,basic.9y,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,blue-collar,single,basic.6y,unknown,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,management,divorced,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
44,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,self-employed,divorced,basic.6y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,blue-collar,single,basic.9y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,services,married,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,admin.,single,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,technician,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
48,admin.,single,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,blue-collar,married,basic.4y,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,single,professional.course,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,services,divorced,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,housemaid,single,university.degree,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,blue-collar,single,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,services,married,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
55,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
54,retired,married,basic.4y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
30,entrepreneur,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,blue-collar,divorced,basic.6y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,self-employed,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
36,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,admin.,single,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,services,divorced,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
55,blue-collar,married,illiterate,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40,admin.,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,self-employed,divorced,professional.course,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,entrepreneur,single,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,management,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,single,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
40,blue-collar,married,unknown,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
53,blue-collar,married,basic.6y,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
51,retired,married,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,entrepreneur,single,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,technician,divorced,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,services,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29,entrepreneur,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,admin.,divorced,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,admin.,married,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,married,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,entrepreneur,married,high.school,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,blue-collar,married,basic.6y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,blue-collar,divorced,basic.6y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,services,single,high.school,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,services,married,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39,blue-collar,married,unknown,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,single,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,management,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24,entrepreneur,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
37,admin.,divorced,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,services,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,blue-collar,single,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24,blue-collar,single,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,admin.,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,admin.,married,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39,blue-collar,married,unknown,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,services,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
37,admin.,single,university.degree,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,unemployed,married,university.degree,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40,blue-collar,single,basic.4y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,services,married,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,technician,single,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,admin.,single,university.degree,unknown,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,management,divorced,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
53,technician,divorced,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,admin.,divorced,university.degree,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,blue-collar,married,unknown,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,unemployed,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,admin.,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,blue-collar,single,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,blue-collar,single,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,services,married,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,technician,divorced,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,retired,divorced,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
33,housemaid,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
24,admin.,single,high.school,no,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,blue-collar,divorced,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
47,admin.,married,basic.6y,no,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
56,management,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
56,housemaid,married,basic.4y,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
47,admin.,married,basic.6y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23,student,single,high.school,unknown,unknown,unknown,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
59,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25,services,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,admin.,single,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,blue-collar,divorced,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,technician,married,professional.course,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,technician,divorced,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,blue-collar,single,basic.9y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,blue-collar,married,basic.6y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,blue-collar,divorced,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
31,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,technician,married,professional.course,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,management,married,university.degree,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
56,management,married,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,housemaid,married,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26,admin.,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
35,housemaid,married,basic.9y,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40,admin.,divorced,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,blue-collar,married,basic.9y,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,technician,divorced,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,services,single,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,technician,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,admin.,single,high.school,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,services,single,unknown,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
32,services,single,unknown,unknown,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
28,blue-collar,single,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,admin.,married,high.school,unknown,yes,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29,management,single,high.school,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,services,married,high.school,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
50,admin.,married,professional.course,no,no,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
26,technician,divorced,professional.course,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
26,technician,divorced,professional.course,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,blue-collar,single,basic.4y,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,technician,single,professional.course,no,no,yes,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
34,management,divorced,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
25,blue-collar,married,high.school,unknown,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,entrepreneur,single,university.degree,no,yes,no,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
